id,i,name_tokens,ingredient_tokens,steps_tokens,techniques,calorie_level,ingredient_ids
2885,51009,"[40480, 16296, 5339, 7735, 40481]","[[589, 260, 4001, 17918], [15473, 8361], [15473, 10166], [15341], [32301, 10734], [4465, 29487, 6444], [8441, 15953], [27593], [15000, 18347]]","[40480, 40482, 729, 2525, 10906, 485, 43, 8393, 40478, 40482, 7933, 246, 291, 272, 284, 16594, 6847, 556, 5523, 260, 3261, 6913, 7933, 40478, 40482, 23667, 17918, 240, 15473, 8361, 240, 15473, 10166, 488, 15341, 488, 1233, 2913, 40478, 40482, 500, 246, 1719, 5024, 240, 29369, 1281, 32301, 10734, 240, 6444, 240, 8441, 15953, 240, 16296, 488, 15000, 40478, 40482, 4846, 17918, 9019, 589, 491, 1098, 488, 9467, 2327, 485, 12172, 40478, 40482, 8240, 22306, 666, 3572, 16594, 6847, 488, 19007, 562, 8393, 260, 15936, 1571, 522, 1073, 2898, 13908, 2323, 551, 2698, 40478, 40482, 2548, 5339, 2055, 781, 13292, 40478, 40481]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1,"[63, 332, 335, 1511, 170, 3355, 2509, 342, 7470]"
2886,106975,"[40480, 1432, 16296, 5339, 40481]","[[8780], [4465, 29487, 6444], [6812], [27593], [589, 260, 4001, 17918], [15473, 10166], [6953], [15000]]","[40480, 40482, 6018, 3474, 12933, 488, 18845, 617, 10906, 40478, 40482, 729, 2525, 10906, 485, 43, 8393, 278, 30713, 40478, 40482, 4914, 1281, 8780, 488, 6444, 40478, 40482, 4846, 6812, 488, 6945, 27593, 40478, 40482, 23667, 862, 40478, 40482, 29913, 1281, 17918, 240, 10166, 488, 6953, 40478, 40482, 4846, 485, 3071, 1003, 9019, 40478, 40482, 4846, 15000, 40478, 40482, 7087, 668, 1073, 9126, 40478, 40482, 587, 595, 1496, 7087, 40478, 40482, 8240, 666, 35050, 488, 1874, 7086, 16594, 6847, 40478, 40482, 19007, 491, 43, 8393, 278, 30713, 562, 20218, 1571, 40478, 40482, 5415, 862, 240, 8658, 875, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[840, 3355, 2499, 342, 63, 335, 6270, 7449]"
2889,10548,"[40480, 1454, 5409, 556, 21758, 36672, 23948, 40481]","[[8780], [6444], [6812], [17918], [15473, 10166], [6796, 5940], [17869, 6020], [21758], [4914, 6821], [8467, 1179], [23618, 6444]]","[40480, 40482, 4914, 8780, 488, 6444, 1073, 12924, 40478, 40482, 4846, 6812, 240, 566, 491, 246, 720, 488, 7087, 40478, 40482, 4846, 17918, 240, 15473, 10166, 488, 6796, 5940, 40478, 40482, 7087, 862, 40478, 40482, 4846, 6020, 40478, 40482, 19007, 500, 8556, 5409, 18845, 562, 11083, 1571, 491, 43, 8393, 9378, 250, 1073, 1256, 40478, 40482, 23948, 271, 7087, 589, 16126, 1281, 862, 488, 9379, 5409, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,"[840, 6906, 2499, 2683, 335, 869, 7557, 1591, 1910, 5298, 5695]"
2891,35657,"[40480, 20975, 3754, 15657, 9540, 40481]","[[7078, 4295, 32184], [14097, 260, 5045, 32344, 32184], [6167, 978, 11332], [2417, 978, 11332], [3484, 23841], [4787, 22075], [1301, 30142], [12227, 30645, 4785, 6821], [563, 21070, 1657, 501, 29702], [2056, 21453], [3137, 2008, 565, 2113], [8300, 9540, 6089]]","[40480, 40482, 5539, 15657, 5175, 485, 7720, 6054, 2303, 4846, 6945, 978, 11332, 485, 481, 6913, 1353, 40478, 40482, 21662, 556, 2548, 1353, 488, 9933, 8400, 40478, 40482, 2548, 15657, 485, 844, 7858, 40478, 40482, 500, 246, 1719, 13733, 5024, 23667, 15657, 240, 2417, 978, 11332, 240, 3484, 23841, 522, 12519, 25, 573, 10825, 240, 22075, 240, 30142, 240, 6821, 240, 501, 29702, 240, 2056, 19414, 488, 16084, 40478, 40482, 4846, 6089, 485, 15657, 9019, 40478, 40482, 8263, 2327, 485, 7087, 40478, 40482, 2454, 488, 5463, 562, 280, 1808, 522, 609, 485, 10361, 1808, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1,"[7637, 2346, 6995, 7987, 3046, 588, 1168, 7354, 6335, 2906, 2200]"
2893,107107,"[40480, 1126, 16, 5991, 12158, 18376, 7056, 40481]","[[18376], [10770, 6728, 34904, 5940], [8441], [1430, 15341], [1430, 10848], [21447, 7869], [6953], [2507, 6444], [17918], [8780], [837, 7327]]","[40480, 40482, 729, 2525, 10906, 485, 44, 10353, 40478, 40482, 556, 34062, 522, 6859, 684, 523, 240, 2523, 18376, 240, 2654, 5581, 34904, 5940, 240, 8441, 240, 281, 278, 282, 3, 3696, 15341, 240, 10848, 240, 21447, 7869, 488, 6953, 40478, 40482, 8240, 666, 19093, 19007, 7648, 1571, 8676, 240, 23667, 6444, 240, 17918, 488, 277, 278, 280, 1901, 23028, 40478, 40482, 15341, 40478, 40482, 1892, 500, 8780, 1073, 1904, 9588, 40478, 40482, 9467, 500, 837, 7327, 40478, 40482, 6018, 19093, 617, 10906, 40478, 40482, 18115, 10906, 485, 43, 8393, 40478, 40482, 35009, 1126, 16, 5991, 9019, 715, 7056, 40478, 40482, 19007, 11083, 1571, 522, 1073, 1233, 40478, 40482, 2548, 40478, 40482, 4103, 2107, 522, 491, 844, 7858, 40478, 40482, 8658, 746, 22519, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,"[5753, 2486, 2499, 3497, 3512, 4964, 6270, 800, 2683, 840, 7642]"
2895,66750,"[40480, 1198, 815, 2471, 5409, 556, 27593, 40481]","[[3484, 5409, 7087], [30878], [6444], [4914, 6821], [4087, 15000, 21278], [27593], [2548, 8797], [8467, 1179], [21758], [31066]]","[40480, 40482, 7087, 5409, 557, 6681, 504, 7720, 240, 2506, 5940, 1698, 498, 1353, 40478, 40482, 19007, 500, 32116, 6847, 491, 43, 8393, 9378, 1073, 1256, 40478, 40482, 669, 1256, 240, 6018, 617, 10906, 488, 5500, 6388, 500, 1495, 40478, 40482, 7087, 6444, 488, 30878, 488, 2030, 485, 246, 14057, 40478, 40482, 1547, 8240, 616, 715, 481, 5409, 40478, 40482, 851, 1233, 246, 1026, 1571, 40478, 40482, 7087, 481, 21278, 557, 6681, 504, 2394, 40478, 40482, 7087, 4914, 6821, 556, 481, 21278, 7087, 2506, 34062, 40478, 40482, 2933, 715, 5409, 40478, 40482, 2454, 616, 556, 8556, 498, 8684, 27593, 40478, 40482, 2933, 2548, 8797, 715, 27593, 40478, 40482, 35009, 21758, 488, 8467, 1179, 715, 1495, 488, 22830, 556, 31066, 40478, 40481]","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2,"[912, 5408, 6906, 1910, 3910, 342, 1789, 5298, 1591, 1201]"
2897,11538,"[40480, 13731, 16296, 40106, 40481]","[[21190], [27593], [15000, 27043], [6878, 13790], [23683, 5940], [13249, 7524], [4017]]","[40480, 40482, 2454, 488, 9233, 21190, 488, 8684, 27593, 1073, 3677, 240, 670, 282, 40478, 40482, 1808, 522, 10308, 40478, 40482, 23667, 589, 16126, 500, 246, 37588, 40478, 40482, 4086, 1073, 3866, 40478, 40482, 4103, 2198, 500, 11998, 3435, 40478, 40482, 1714, 7109, 1714, 7109, 3700, 11395, 16477, 3331, 4366, 260, 2860, 23, 292, 40478, 40482, 48, 287, 40478, 40481]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[6846, 342, 7501, 6063, 6516, 4253, 3723]"
2900,107109,"[40480, 4564, 15044, 253, 556, 11488, 40481]","[[4564, 15044, 253, 2226, 3531], [13249, 7524], [36845, 19811], [38139], [21453], [4178, 11332], [22193], [20930, 510], [15022, 8361], [1845, 11332, 14071]]","[40480, 40482, 7933, 246, 16670, 34, 291, 260, 3652, 6847, 556, 5523, 260, 3261, 6913, 7933, 488, 35009, 556, 277, 13020, 9082, 13249, 7524, 40478, 40482, 9154, 3316, 500, 246, 2433, 8556, 488, 35009, 556, 277, 13020, 9082, 13249, 7524, 40478, 40482, 23667, 5040, 16126, 488, 9082, 715, 3316, 40478, 40482, 19007, 14917, 500, 246, 43, 28852, 250, 10906, 562, 10353, 260, 6828, 1571, 240, 1073, 3316, 14071, 488, 10734, 544, 2377, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[5071, 4253, 6819, 1124, 5010, 519, 4863, 7168, 3217, 3794]"
2901,55906,"[40480, 4564, 15044, 253, 556, 37749, 40481]","[[12519, 25, 573, 10825], [21453], [22193], [13249, 15786], [10444, 6020], [7424, 745], [734, 744, 3707, 6821], [11332], [15022, 8361], [4564, 15044, 253, 2226, 3531]]","[40480, 40482, 4835, 836, 12519, 25, 573, 10825, 240, 21453, 240, 19104, 488, 13249, 15786, 500, 10444, 6020, 488, 7424, 745, 1073, 4941, 240, 670, 281, 6591, 40478, 40482, 6018, 13249, 15786, 488, 1233, 2913, 40478, 40482, 9467, 734, 744, 3707, 6821, 240, 11332, 488, 15022, 8361, 666, 11488, 40478, 40482, 1082, 3316, 500, 16670, 34, 291, 14126, 556, 6847, 17533, 40478, 40482, 1495, 556, 17869, 9019, 240, 1072, 13249, 15786, 504, 1495, 240, 488, 19007, 491, 43, 50, 46, 245, 250, 40478, 40482, 1073, 3316, 14071, 2705, 240, 670, 6828, 485, 14635, 6591, 40478, 40482, 17143, 3316, 271, 978, 1817, 2657, 240, 15619, 240, 29674, 240, 20492, 732, 240, 522, 33266, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[8021, 5010, 4863, 4270, 5006, 4574, 5180, 5319, 3217, 5071]"
2902,74371,"[40480, 903, 1100, 4564, 15044, 253, 556, 31843, 27943, 40481]","[[14721, 7524], [31843], [954, 260, 4739, 1061, 494, 813, 2141], [4204, 954, 260, 4739, 27043], [25845, 8111, 11332], [4564, 15044, 253, 2226, 3531], [1301, 11332], [14721, 15042]]","[40480, 40482, 729, 2525, 903, 6697, 40478, 40482, 500, 246, 1220, 5024, 240, 23667, 481, 14721, 7524, 240, 31843, 240, 1061, 494, 813, 2141, 240, 27043, 488, 25845, 8111, 40478, 40482, 1082, 3316, 504, 246, 903, 1569, 6847, 488, 35009, 556, 11332, 40478, 40482, 2933, 1444, 481, 27943, 504, 1495, 498, 481, 3316, 40478, 40482, 903, 1107, 481, 3316, 670, 281, 4550, 617, 481, 2525, 562, 284, 1571, 40478, 40482, 2933, 556, 5040, 27943, 488, 3423, 903, 1569, 481, 3316, 1073, 1256, 40478, 40482, 4103, 556, 14721, 35844, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[4384, 6265, 4623, 5502, 1119, 5071, 590, 4399]"
2903,8078,"[40480, 4564, 15044, 253, 678, 508, 628, 274, 40481]","[[10444, 6020], [21453], [15022], [3484, 4178, 11332], [12432, 260, 4530, 36845, 19811, 556, 28, 14769, 1922, 245, 28062], [4564, 15044, 253], [15022, 8361], [1430, 978, 11332]]","[40480, 40482, 2525, 6020, 500, 246, 1719, 3567, 3261, 28058, 715, 11868, 2525, 40478, 40482, 4846, 21453, 40478, 40482, 488, 15022, 240, 4835, 836, 288, 1571, 522, 1073, 4941, 40478, 40482, 4846, 28062, 488, 19811, 40478, 40482, 5539, 715, 11868, 260, 1583, 2525, 281, 1571, 40478, 40482, 4846, 3316, 40478, 40482, 35009, 556, 15022, 8361, 488, 11332, 40478, 40482, 2454, 488, 18115, 2525, 240, 32093, 284, 1571, 40478, 40482, 1300, 3316, 715, 40478, 40482, 2454, 488, 32093, 531, 8947, 284, 1571, 522, 1073, 3316, 14071, 556, 246, 7158, 40478, 40482, 10553, 485, 7685, 6255, 6786, 240, 492, 1617, 807, 6913, 10734, 500, 28058, 40478, 40482, 1178, 3316, 2107, 40478, 40482, 1082, 28058, 556, 6913, 10734, 715, 11868, 260, 1583, 2525, 240, 488, 5539, 281, 1571, 522, 1073, 20559, 40478, 40482, 4103, 10734, 715, 3316, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,"[5006, 5010, 3184, 7962, 6819, 5070, 3217, 3536]"
2913,100707,"[40480, 12519, 25, 573, 10825, 488, 6821, 6003, 19104, 40481]","[[3137, 19104], [12519, 25, 573, 10825], [805, 4739, 734, 744, 3707, 6821], [4739, 260, 1964, 1061, 494, 813, 2141], [6953], [978, 11332], [1301, 11332], [652, 25, 3035, 11959, 10734], [4739, 260, 1964, 734, 744, 3707, 6821]]","[40480, 40482, 6018, 26029, 617, 19104, 488, 29649, 40478, 40482, 1233, 12998, 2913, 40478, 40482, 9154, 12519, 25, 573, 10825, 500, 246, 17869, 34435, 715, 11468, 1353, 500, 246, 19351, 10906, 40478, 40482, 2454, 488, 7570, 284, 1571, 40478, 40482, 1082, 12519, 25, 573, 10825, 504, 1793, 10362, 498, 2405, 11509, 40478, 40482, 2454, 556, 8947, 2405, 11509, 40478, 40482, 851, 1229, 7648, 1571, 240, 4127, 714, 6641, 485, 6018, 11409, 40478, 40482, 23667, 12519, 25, 573, 10825, 488, 1115, 287, 16126, 40478, 40482, 9467, 862, 40478, 40482, 9082, 9019, 13241, 666, 22193, 12998, 40478, 40482, 2685, 9154, 19104, 500, 246, 2433, 8556, 500, 34435, 715, 11468, 1353, 500, 6847, 40478, 40482, 2454, 488, 7570, 287, 1571, 522, 1073, 19104, 640, 2225, 4941, 40478, 40482, 9154, 19104, 504, 246, 6255, 16153, 40478, 40482, 35009, 556, 734, 744, 3707, 6821, 40478, 40482, 4103, 2198, 40478, 40481]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[2847, 8021, 5180, 4623, 6270, 5974, 590, 7946, 5180]"
2919,101582,"[40480, 569, 19420, 5409, 40481]","[[6812], [6444], [5409, 17918], [15473, 10166], [6953], [563, 2654, 5581, 20613], [17869, 6020], [5940], [1353], [8780], [9230, 789, 607]]","[40480, 40482, 562, 481, 5409, 271, 729, 2525, 10906, 485, 43, 28852, 250, 40478, 40482, 1584, 280, 260, 292, 260, 3652, 2738, 18845, 556, 15240, 522, 26332, 2405, 40478, 40482, 2523, 8441, 15953, 1073, 33574, 40478, 40482, 8297, 2523, 500, 277, 278, 280, 3026, 498, 6444, 40478, 40482, 2523, 8441, 15953, 1073, 6062, 40478, 40482, 29913, 2832, 16126, 1281, 40478, 40482, 925, 246, 862, 500, 481, 17918, 9019, 40478, 40482, 4846, 17869, 6020, 488, 1444, 498, 481, 5940, 40478, 40482, 2523, 1073, 862, 16343, 240, 11868, 3305, 40478, 40482, 4846, 5040, 5940, 488, 8441, 23748, 742, 40478, 40482, 2523, 1073, 3866, 40478, 40482, 6748, 500, 481, 8441, 15953, 40478, 40482, 8240, 666, 3572, 18845, 40478, 40482, 19007, 562, 6828, 260, 14635, 1571, 40478, 40482, 2548, 488, 8654, 1183, 8556, 500, 1444, 240, 32481, 240, 485, 925, 282, 10362, 40478, 40482, 9379, 556, 569, 19420, 23948, 40478, 40482, 562, 481, 23948, 271, 23667, 929, 1667, 16126, 488, 2030, 485, 246, 14057, 40478, 40482, 29913, 481, 20613, 488, 9230, 789, 607, 1281, 485, 727, 481, 23998, 551, 488, 23667, 556, 481, 5040, 277, 278, 280, 3026, 1353, 40478, 40482, 4846, 485, 481, 11468, 9019, 40478, 40482, 2030, 485, 246, 14057, 833, 240, 2548, 2314, 240, 488, 674, 9379, 40478, 40482, 616, 544, 246, 1875, 23948, 240, 507, 535, 963, 3866, 240, 488, 1098, 507, 6684, 240, 512, 993, 538, 784, 691, 507, 609, 488, 925, 507, 5059, 267, 260, 260, 260, 260, 260, 260, 260, 260, 260, 260, 260, 260, 260, 260, 260, 260, 260, 260, 40478, 40481]","[1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[2499, 6906, 911, 335, 6270, 7406, 7557, 4717, 7655, 840, 1833]"
2920,61718,"[40480, 518, 4229, 20503, 40481]","[[31331, 20503], [19811], [2056, 19414], [2738, 21453], [755, 22118]]","[40480, 40482, 15207, 31331, 20503, 500, 1705, 1353, 562, 277, 2088, 40478, 40482, 645, 20503, 544, 963, 13548, 240, 7035, 4086, 40478, 40482, 6018, 1563, 488, 3549, 488, 18844, 20503, 556, 1413, 40478, 40482, 1082, 500, 246, 5024, 488, 4846, 19811, 488, 19414, 40478, 40482, 5463, 40478, 40482, 4846, 6945, 755, 668, 781, 6255, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[6291, 7213, 6335, 6197, 3829]"
2923,90883,"[40480, 288, 609, 7931, 5409, 40481]","[[8780], [6444], [6812], [5409, 17918], [13249, 1366, 14006], [34249, 875, 13249, 260, 14721, 23916]]","[40480, 40482, 729, 2525, 10906, 485, 43, 12354, 250, 488, 14218, 278, 17918, 246, 7664, 6847, 40478, 40482, 4914, 8780, 488, 6444, 1281, 1073, 1092, 488, 12924, 40478, 40482, 4846, 6812, 566, 491, 246, 720, 240, 4869, 861, 1183, 566, 40478, 40482, 4846, 17918, 23960, 556, 288, 260, 609, 40478, 40482, 9467, 500, 13249, 1366, 14006, 40478, 40482, 19007, 500, 3572, 6847, 1073, 5409, 8796, 1256, 240, 15152, 531, 2088, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,"[840, 6906, 2499, 911, 4299, 1080]"
2925,64416,"[40480, 11999, 252, 7304, 9238, 40481]","[[22339, 15473, 14389], [6444], [15341], [17918], [563, 31331, 8780]]","[40480, 40482, 729, 2525, 10906, 485, 43, 28852, 250, 40478, 40482, 15258, 488, 5820, 14389, 40478, 40482, 1892, 666, 15786, 40478, 40482, 1082, 500, 246, 28742, 291, 260, 3652, 15473, 5465, 40478, 40482, 23667, 6444, 240, 15341, 240, 17918, 240, 488, 8780, 40478, 40482, 7087, 556, 983, 1073, 23998, 1983, 40478, 40482, 2653, 5277, 715, 14389, 40478, 40482, 19007, 670, 277, 2088, 522, 1073, 24564, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[7104, 6906, 1511, 2683, 7367]"
2928,36078,"[40480, 27593, 12187, 556, 39512, 40481]","[[8780], [27593], [5339], [2277, 2270, 557], [5940], [6812], [8441, 23748, 742], [2507, 6444], [21447, 7869]]","[40480, 40482, 14218, 246, 1003, 260, 5075, 15473, 5465, 556, 8780, 40478, 40482, 15258, 481, 27593, 488, 1892, 666, 9410, 40478, 40482, 1110, 527, 481, 5339, 15786, 1072, 10362, 498, 481, 5339, 240, 27593, 488, 2277, 2270, 557, 500, 481, 15473, 5465, 240, 3192, 556, 246, 8556, 498, 5339, 40478, 40482, 500, 246, 1220, 6847, 2525, 5940, 715, 26446, 2525, 40478, 40482, 2523, 481, 6812, 240, 8441, 260, 23748, 742, 488, 6444, 1281, 40478, 40482, 1547, 8240, 500, 481, 5940, 240, 9822, 20139, 40478, 40482, 8240, 481, 5940, 260, 8441, 9019, 666, 481, 15473, 5465, 488, 1357, 485, 1229, 6828, 1571, 40478, 40482, 3990, 481, 21278, 556, 21447, 7869, 40478, 40482, 5539, 500, 491, 3814, 286, 263, 562, 6828, 1571, 40478, 40482, 4103, 1845, 522, 1705, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[840, 342, 715, 6919, 4717, 2499, 2512, 800, 4964]"
2929,56705,"[40480, 4564, 5339, 21278, 40481]","[[5339], [5940], [4564, 7524], [4564, 17, 686], [8441, 23748, 742], [6444], [6953], [8780], [6198, 4914]]","[40480, 40482, 15207, 5339, 22118, 500, 5940, 562, 5895, 1571, 40478, 40482, 4846, 4564, 7524, 488, 17, 686, 240, 8441, 23748, 742, 240, 6444, 488, 6953, 40478, 40482, 9467, 1073, 6444, 980, 13411, 40478, 40482, 8240, 666, 862, 28742, 282, 260, 3026, 10906, 260, 5468, 5465, 522, 240, 282, 862, 28742, 7685, 28699, 619, 240, 12039, 556, 8780, 488, 1082, 500, 246, 25175, 4048, 556, 1845, 1353, 485, 848, 5103, 609, 481, 2000, 40478, 40482, 19007, 500, 593, 248, 40478, 40482, 1845, 10906, 3814, 286, 263, 562, 11421, 1571, 522, 6828, 1571, 562, 7685, 1608, 240, 522, 1073, 481, 40478, 40482, 5463, 488, 4103, 556, 6198, 4914, 40478, 40482, 563, 36795, 481, 7685, 673, 21187, 40478, 40482, 12517, 240, 32672, 32672, 26354, 240, 860, 4683, 16, 249, 40478, 40482, 783, 25436, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0,"[715, 4717, 5058, 5068, 2512, 6906, 6270, 840, 7702]"
2930,95354,"[40480, 1088, 747, 18505, 5867, 20994, 40481]","[[8780], [19414], [20994, 8361], [5867, 6285], [5867, 6382], [9230, 789, 607], [1353], [4914], [6953, 296, 11332]]","[40480, 40482, 2525, 8780, 500, 1719, 19527, 6847, 40478, 40482, 669, 1845, 240, 4846, 19414, 40478, 40482, 5539, 284, 260, 287, 1571, 715, 11868, 2525, 40478, 40482, 9467, 6641, 40478, 40482, 7087, 500, 20994, 8361, 488, 5539, 281, 260, 282, 1571, 715, 954, 40478, 40482, 4846, 5867, 488, 9467, 40478, 40482, 7033, 862, 40478, 40482, 5539, 280, 260, 281, 1571, 715, 11868, 40478, 40482, 8240, 500, 5867, 6382, 488, 2030, 485, 14057, 40478, 40482, 3423, 6913, 291, 260, 5895, 1571, 715, 11868, 954, 2525, 40478, 40482, 7087, 9230, 789, 607, 556, 1353, 40478, 40482, 9467, 666, 10734, 40478, 40482, 5539, 277, 2176, 40478, 40482, 8240, 500, 4914, 488, 2030, 485, 14057, 40478, 40482, 5539, 280, 260, 281, 1571, 488, 7033, 862, 40478, 40481]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[840, 5010, 2022, 1252, 1297, 1833, 7655, 1909, 6273]"
